DATE,CODE,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,VIX,FFR,SPX,OIL,CCY,STX,INF,UNE,IP,RSP,ROI,RFX,RSX,USTP1,USTP2,USTP3,USTP4,USTP5,USTP6,USTP7,USTP8,USTP9,USTP10
734228,566,0.96228,1.5713,2.1554,2.703,3.1921,3.614,3.9699,4.2661,4.511,4.7128,17.59,0.09,1169.43,83.76,45.17,1979.42,NaN,7.3,25.69,5.7133,5.0188,-2.103,2.6144,0.32896,0.88604,1.4649,2.0082,2.4919,2.9097,3.2637,3.5597,3.805,4.0068
734258,566,0.99279,1.5507,2.2152,2.8741,3.4613,3.9554,4.3585,4.6819,4.9394,5.1442,22.05,0.2,1186.69,86.15,44.46,2043.97,NaN,8,31.1,1.4651,2.8134,-1.5843,3.209,0.24987,0.74714,1.2961,1.8223,2.2942,2.7021,3.0472,3.3352,3.5734,3.7692
734286,566,0.53373,0.98787,1.7098,2.4114,2.9965,3.4547,3.804,4.068,4.2676,4.4194,32.07,0.19,1089.41,73.97,46.124,2049.38,NaN,8,31.1,-8.5532,-15.243,3.6744,0.26433,0.11834,0.51523,1.0139,1.5138,1.9715,2.3722,2.7145,3.003,3.2441,3.4445
734319,566,0.84318,1.3898,1.9739,2.5347,3.0323,3.4539,3.8017,4.0846,4.3132,4.4977,34.54,0.09,1030.71,75.63,46.355,2145.51,NaN,8,25.16,-5.5388,2.2193,0.49957,4.584,0.031179,0.32711,0.75269,1.2052,1.6357,2.0235,2.3626,2.6539,2.9011,3.1095
734349,566,0.84537,1.3088,1.7084,2.1005,2.4915,2.8778,3.2542,3.6164,3.9614,4.2873,23.5,0.18,1101.6,78.95,45.54,2182.79,NaN,8,25.16,6.6516,4.2962,-1.7738,1.7227,0.0019365,0.23705,0.61921,1.058,1.5003,1.9165,2.2919,2.6211,2.9038,3.1431
734381,566,0.48492,0.93321,1.3216,1.672,1.9914,2.2823,2.5459,2.7824,2.9921,3.1747,26.05,0.21,1049.33,71.92,45.31,2257.48,NaN,7,25.5,-4.8612,-9.326,-0.50633,3.3645,-0.0111,0.16469,0.45922,0.80149,1.1495,1.4795,1.7797,2.0451,2.2753,2.4722
734411,566,-0.080218,0.086029,0.28854,0.49653,0.6998,0.89409,1.0773,1.2483,1.4065,1.5515,23.7,0.15,1141.2,79.97,43.905,2575.38,NaN,7,15.67,8.3928,10.6097,-3.15,13.1748,-0.045466,0.10854,0.40454,0.76433,1.1401,1.5037,1.8399,2.1416,2.4066,2.6358
734440,566,0.43417,0.84253,1.1842,1.4812,1.7431,1.9758,2.1835,2.3695,2.5366,2.6869,21.2,0.2,1183.26,81.43,43.055,2725.89,NaN,7,15.67,3.6193,1.8092,-1.955,5.6798,-0.10545,0.012469,0.31243,0.70241,1.1246,1.5436,1.9389,2.3,2.6223,2.9054
734472,566,0.6733,1.2494,1.79,2.2451,2.6041,2.8772,3.0805,3.2297,3.3382,3.4162,23.54,0.2,1180.55,84.11,44.125,2742.53,NaN,7.1,16.92,-0.22929,3.2382,2.4548,0.60859,-0.012425,0.18817,0.5284,0.92903,1.3428,1.7426,2.1138,2.4497,2.7482,3.0101
734503,566,0.93859,1.7908,2.3782,2.7892,3.0781,3.2809,3.4222,3.5193,3.5844,3.6261,17.75,0.13,1257.64,91.38,43.8,3006.42,NaN,7.1,15.63,6.3257,8.2901,-0.73927,9.1869,-0.0077957,0.33985,0.85253,1.3867,1.8834,2.323,2.703,3.0281,3.3048,3.5399
734534,566,0.81026,1.4861,2.0127,2.4367,2.7805,3.0593,3.2852,3.4682,3.6163,3.7362,19.53,0.17,1286.12,92.19,44.348,3033.13,NaN,7.4,14.38,2.2393,0.8825,1.2434,0.88451,0.019344,0.3533,0.85267,1.3932,1.9143,2.3895,2.8102,3.1764,3.4919,3.7622
734562,566,0.90314,1.6989,2.2807,2.7186,3.0521,3.3079,3.5048,3.6569,3.7744,3.8652,18.35,0.16,1327.22,96.97,43.58,2853.74,NaN,7.4,11.11,3.1457,5.055,-1.7469,-6.0965,0.064648,0.48016,1.0227,1.5607,2.0463,2.4681,2.8289,3.1358,3.3968,3.6192
734593,566,1.1826,2.0333,2.6495,3.1259,3.5041,3.8082,4.0547,4.2556,4.4198,4.5544,17.74,0.1,1325.83,106.72,43.445,3005.85,NaN,7.4,10.11,-0.10479,9.5807,-0.31026,5.193,0.15571,0.61794,1.1581,1.6737,2.1315,2.5262,2.8628,3.1491,3.393,3.6011
734622,566,1.2208,2.247,2.951,3.4464,3.7978,4.0472,4.2235,4.3468,4.4315,4.4878,14.75,0.09,1363.61,113.93,42.815,3057.64,NaN,7.4,10.11,2.8097,6.5376,-1.4607,1.7083,0.10435,0.48045,0.97301,1.4844,1.9671,2.4014,2.7813,3.1083,3.387,3.6231
734654,566,1.211,2.0255,2.6181,3.0866,3.4702,3.7896,4.0585,4.2864,4.4805,4.6464,15.45,0.1,1345.2,102.7,43.305,2971.72,NaN,7.2,2.64,-1.3593,-10.3772,1.138,-2.8502,0.042899,0.32409,0.74066,1.205,1.6667,2.0984,2.487,2.8284,3.1231,3.3744
734684,566,1.0868,1.857,2.4479,2.9336,3.338,3.6706,3.9355,4.1348,4.2693,4.3393,16.52,0.07,1320.64,95.42,43.365,3002.64,NaN,7.2,-0.19,-1.8426,-7.3524,0.13846,1.0351,0.072389,0.37836,0.812,1.2923,1.7712,2.2216,2.6299,2.9908,3.304,3.5723
734713,566,0.9832,1.6978,2.2525,2.7123,3.0981,3.4182,3.6763,3.8741,4.0124,4.0913,25.25,0.11,1292.28,95.7,42.145,3123.06,NaN,7.2,-0.19,-2.1708,0.29301,-2.8537,3.9321,-0.079094,0.067299,0.39115,0.80289,1.2456,1.6839,2.0973,2.4746,2.8111,3.106
734746,566,1.2903,2.1539,2.7983,3.3172,3.7408,4.0814,4.3445,4.5326,4.647,4.6882,31.62,0.08,1218.89,88.81,42.25,3041.67,NaN,7.1,1.18,-5.8467,-7.4719,0.24883,-2.6407,-0.07533,0.020136,0.25263,0.55804,0.8945,1.235,1.5627,1.8679,2.1456,2.3938
734776,566,0.89996,1.4357,1.8432,2.1983,2.5258,2.8354,3.1319,3.4174,3.693,3.9591,42.96,0.06,1131.42,79.2,43.84,2859.23,NaN,7.1,0.29,-7.4467,-11.4523,3.6942,-6.1854,-0.0095735,0.099256,0.28539,0.51229,0.75546,0.99856,1.2311,1.4466,1.6416,1.8146
734807,566,1.2573,2.0011,2.5436,2.9894,3.3723,3.7062,3.9973,4.2487,4.4619,4.6375,29.96,0.09,1253.3,93.19,42.627,3004.91,NaN,6.4,-12.54,10.2307,16.2664,-2.8059,4.9695,-0.053762,0.05287,0.28088,0.57047,0.88278,1.1931,1.4864,1.7542,1.9928,2.2011
734837,566,0.85204,1.4673,1.9439,2.3389,2.6706,2.9464,3.1696,3.3418,3.4638,3.5357,27.8,0.1,1246.96,100.36,43.537,2952.17,NaN,6.4,-6.35,-0.50715,7.4123,2.1123,-1.7707,-0.041894,0.063477,0.27683,0.54523,0.83409,1.1212,1.3931,1.6418,1.8639,2.0582
734867,566,0.77841,1.2921,1.6895,2.0295,2.3314,2.6027,2.847,3.066,3.2605,3.4308,23.4,0.04,1257.61,98.83,43.845,3045.04,NaN,6.4,-6.35,0.85045,-1.5363,0.70495,3.0974,-0.024931,0.066821,0.23984,0.45728,0.6942,0.93374,1.1648,1.3806,1.5771,1.7525
734899,566,0.57239,0.97381,1.2979,1.5859,1.8512,2.0992,2.3323,2.5518,2.7581,2.9514,19.44,0.11,1312.41,98.48,42.875,3175.47,NaN,7.2,2.56,4.2652,-0.35477,-2.2372,4.1942,-0.073714,-0.03119,0.11028,0.31128,0.54421,0.78962,1.034,1.2683,1.4868,1.6859
734928,566,0.62004,1.0794,1.4479,1.7664,2.0483,2.2987,2.5201,2.7137,2.8799,3.019,18.43,0.1,1365.68,107.07,42.747,3306.36,NaN,7.2,8.15,3.9787,8.3629,-0.29899,4.0392,-0.026766,0.058497,0.22427,0.43725,0.67422,0.91882,1.1597,1.3891,1.6024,1.7965
734958,566,0.1894,0.49638,0.78307,1.0421,1.2709,1.4682,1.6334,1.766,1.8657,1.9323,15.5,0.09,1408.47,103.02,42.918,3458.73,NaN,7.2,8.15,3.0852,-3.856,0.39923,4.5054,-0.0022169,0.12667,0.34218,0.60475,0.88753,1.1723,1.4469,1.7039,1.9386,2.1492
734989,566,0.17806,0.55394,0.88328,1.1555,1.3732,1.5417,1.6671,1.7549,1.8105,1.8385,17.15,0.16,1397.91,104.87,42.215,3469.52,NaN,6.9,4.73,-0.75257,1.7798,-1.6516,0.31148,-0.051091,0.014182,0.1713,0.38293,0.62307,0.87344,1.1214,1.3586,1.5795,1.7812
735020,566,-0.19402,-0.03536,0.1508,0.32202,0.46896,0.59091,0.68986,0.76853,0.82973,0.87605,24.06,0.16,1310.33,86.53,43.495,3377.15,NaN,6.9,-3.32,-6.4699,-19.223,2.987,-2.6984,-0.054013,-0.028117,0.061961,0.19307,0.34856,0.51621,0.68706,0.85473,1.0147,1.1642
735049,566,-0.20675,-0.056501,0.12679,0.29748,0.44386,0.56355,0.65735,0.7272,0.77542,0.80439,17.08,0.09,1362.16,84.96,42.16,3452.84,NaN,6.9,-3.32,3.8793,-1.8311,-3.1174,2.2165,-0.033135,0.012228,0.11422,0.25288,0.41374,0.58594,0.76137,0.93402,1.0995,1.2549
735081,566,-0.0019057,0.27278,0.54901,0.79285,0.99302,1.1448,1.2458,1.295,1.2914,1.2349,18.93,0.13,1379.32,88.06,41.93,3503.3,NaN,7,3.77,1.2519,3.5838,-0.54703,1.4508,-0.068049,-0.053518,0.031743,0.16231,0.31984,0.4909,0.66565,0.8371,1.0004,1.1523
735112,566,0.060107,0.22762,0.40388,0.57947,0.7513,0.91808,1.0792,1.2343,1.3832,1.5259,17.47,0.13,1406.58,96.47,42.063,3448.27,NaN,7,2.39,1.9571,9.1214,0.31669,-1.5833,-0.081389,-0.073421,0.015332,0.15565,0.32655,0.51271,0.70305,0.88974,1.0674,1.2325
735140,566,0.59806,0.79519,0.78515,0.76392,0.74968,0.74199,0.73868,0.73796,0.7386,0.73981,15.73,0.09,1440.67,92.19,41.713,3549.65,NaN,7,2.39,2.3947,-4.538,-0.83557,2.8976,-0.073978,-0.058972,0.034806,0.1802,0.35748,0.55189,0.75246,0.95117,1.1422,1.3217
735173,566,0.2773,0.70749,1.0395,1.2878,1.471,1.6048,1.7015,1.7702,1.8181,1.8503,18.6,0.18,1412.16,86.24,41.18,3580.59,NaN,6.8,20.69,-1.9988,-6.6718,-1.286,0.86786,-0.041485,0.0041484,0.11591,0.26974,0.44836,0.63899,0.83224,1.0213,1.2015,1.3695
735203,566,0.20749,0.61647,0.93017,1.1585,1.3205,1.4327,1.5083,1.5571,1.5863,1.6013,15.87,0.16,1416.18,88.91,41.08,3639.42,NaN,6.8,11.66,0.28427,3.0491,-0.24313,1.6297,-0.073118,-0.059846,0.029566,0.16855,0.33788,0.52332,0.71436,0.90339,1.085,1.2556
735234,566,0.20848,0.55448,0.86253,1.1222,1.33,1.4843,1.5843,1.6297,1.62,1.5553,18.02,0.09,1426.19,91.82,41.04,3698.98,NaN,6.8,10.45,0.70434,3.2206,-0.097418,1.6233,-0.046075,0.0032219,0.12663,0.29655,0.4933,0.70245,0.91356,1.1192,1.3142,1.4952
735265,566,0.20865,0.53131,0.81944,1.0659,1.2681,1.425,1.5361,1.6009,1.6194,1.5912,14.28,0.15,1498.11,97.49,40.685,3937.54,2.8,7.1,10.02,4.9198,5.992,-0.86877,6.2499,-0.02755,0.062571,0.23724,0.4606,0.70788,0.96183,1.2107,1.4467,1.6651,1.8631
735293,566,0.30545,0.67555,0.99539,1.267,1.4907,1.6668,1.7951,1.8756,1.9081,1.8925,15.51,0.14,1514.68,92.05,40.66,4195.74,2.9,7.1,5.33,1.1,-5.7418,-0.061467,6.3514,-0.056789,-0.0028971,0.14076,0.33949,0.56877,0.811,1.0537,1.2883,1.509,1.7123
735321,566,0.30247,0.69808,1.0402,1.3271,1.5579,1.7324,1.8503,1.9116,1.9162,1.8641,12.7,0.13,1569.19,97.23,40.811,4234.31,2.9,7.1,5.33,3.5355,5.4747,0.37068,0.91507,-0.039155,0.023599,0.16351,0.3517,0.5676,0.79619,1.0265,1.2508,1.4637,1.6617
735354,566,0.23824,0.58467,0.89156,1.1533,1.3681,1.5349,1.6533,1.723,1.7439,1.7156,13.52,0.14,1597.57,93.46,41.158,4409.73,2.2,7.5,8.98,1.7924,-3.9546,0.84667,4.0593,-0.050455,-0.0082147,0.10718,0.26911,0.45849,0.66126,0.86714,1.0687,1.2609,1.4402
735385,566,-0.033152,0.17369,0.39327,0.59569,0.77109,0.91533,1.0264,1.1033,1.1453,1.1523,16.3,0.09,1630.74,91.97,42.26,4292.03,2.3,7.5,20.18,2.055,-1.6071,2.6423,-2.7054,0.030603,0.18039,0.3958,0.64535,0.90787,1.169,1.4194,1.6529,1.8664,2.0583
735413,566,0.21171,0.69154,1.0327,1.263,1.4171,1.5204,1.59,1.637,1.6682,1.6885,16.86,0.07,1606.28,96.56,43.202,3932.04,2.3,7.5,20.18,-1.5113,4.8702,2.2046,-8.7601,-0.043126,0.17446,0.52073,0.89183,1.2445,1.5631,1.8443,2.0899,2.303,2.4874
735446,566,0.3573,0.95848,1.3408,1.5803,1.7313,1.8274,1.8886,1.9271,1.9504,1.9633,13.45,0.09,1685.73,105.03,43.423,4042.05,2.4,7.3,14.53,4.8278,8.4081,0.51025,2.7594,-0.016457,0.20152,0.55364,0.94703,1.3337,1.6909,2.0096,2.288,2.5279,2.7328
735476,566,0.11334,0.55291,0.84805,1.0408,1.1687,1.2555,1.3159,1.3586,1.3892,1.4112,17.01,0.07,1632.97,107.65,44.608,3702.38,2.4,7.3,14.53,-3.1798,2.4639,2.6924,-8.7776,0.021102,0.31594,0.73461,1.1691,1.5721,1.9268,2.2304,2.4866,2.7011,2.8801
735507,566,0.36495,1.0526,1.458,1.6803,1.7943,1.8461,1.8626,1.8594,1.8452,1.8249,16.6,0.06,1681.55,102.33,43.543,3758.23,2.3,7.3,19.04,2.9316,-5.0682,-2.4164,1.4972,0.020656,0.2593,0.6156,1.0078,1.3922,1.7472,2.064,2.3407,2.5789,2.782
735538,566,0.67507,1.4272,2.0384,2.5184,2.8698,3.0934,3.1894,3.1578,2.9984,2.7109,13.75,0.07,1756.54,96.38,43.218,3977.12,2.4,6.4,21.07,4.363,-5.9904,-0.74919,5.661,0.0026164,0.20827,0.53699,0.91234,1.2898,1.645,1.9661,2.2486,2.4928,2.701
735567,566,0.81388,1.5865,2.2003,2.6845,3.0479,3.2942,3.4247,3.4398,3.3396,3.1242,13.7,0.07,1805.81,92.72,43.779,3776.73,2.4,6.4,21.07,2.7663,-3.8715,1.2897,-5.1699,-0.05151,0.14376,0.50867,0.94136,1.3824,1.799,2.1752,2.505,2.7882,3.0278
735599,566,0.60729,1.378,1.9329,2.3121,2.5556,2.6963,2.7604,2.7682,2.7351,2.6732,13.72,0.07,1848.36,98.42,44.39,3614.32,3.8,6.4,22.82,2.329,5.966,1.386,-4.3955,-0.040016,0.25658,0.73581,1.2523,1.738,2.166,2.5299,2.8331,3.0829,3.2875
735630,566,-0.11276,0.21072,0.58515,0.87981,1.0916,1.2412,1.3476,1.4243,1.4805,1.5221,18.41,0.07,1782.59,97.49,45.318,3675.92,3.7,7.5,4.38,-3.6231,-0.94942,2.069,1.69,-0.045786,0.2045,0.60979,1.0449,1.4541,1.816,2.1265,2.3883,2.6074,2.7899
735658,566,0.22718,0.8288,1.2973,1.6084,1.8072,1.9337,2.0143,2.0654,2.0971,2.1158,14,0.06,1859.45,102.59,44.63,3866.66,3.6,7.5,5.98,4.2213,5.0991,-1.5298,5.0588,-0.070205,0.18282,0.5997,1.0417,1.4508,1.8077,2.1104,2.3636,2.5744,2.7497
735689,566,-0.45076,0.23549,1.0187,1.5531,1.8913,2.1058,2.2442,2.3347,2.3939,2.4319,13.88,0.06,1872.34,101.58,44.82,3876.02,3.5,7.5,-0.03,0.69082,-0.98938,0.42482,0.24178,-0.082932,0.25989,0.75018,1.2165,1.6113,1.9318,2.1889,2.3953,2.5622,2.6985
735719,566,0.0075125,0.59411,1.2283,1.6895,1.9964,2.197,2.3284,2.4148,2.4714,2.5078,13.41,0.09,1883.95,99.74,44.6,4051.12,3.6,7,10.85,0.61817,-1.828,-0.49206,4.4185,-0.051005,0.28786,0.76026,1.2095,1.5901,1.8988,2.1454,2.3422,2.5001,2.6278
735749,566,-0.2343,0.58698,1.3779,1.8893,2.201,2.3916,2.5093,2.5817,2.6248,2.6486,11.4,0.08,1923.57,102.71,43.76,3997.57,3.6,7,10.85,2.0812,2.9343,-1.9014,-1.3307,-0.066713,0.23065,0.65521,1.0613,1.4073,1.6902,1.9187,2.1034,2.254,2.3778
735780,566,0.61108,1.1602,1.6241,2.0246,2.3616,2.6284,2.8146,2.9078,2.8936,2.7557,11.57,0.09,1960.23,105.37,43.655,4106.28,3.8,7,12.65,1.8879,2.5568,-0.24023,2.6831,-0.040477,0.28981,0.72473,1.1255,1.4597,1.7294,1.9459,2.1206,2.2627,2.3794
735811,566,0.52169,1.0733,1.5387,1.9278,2.2412,2.4761,2.6291,2.6961,2.6724,2.5535,16.95,0.08,1930.67,98.17,43.42,4112.56,4.2,6.7,7.64,-1.5195,-7.0777,-0.53977,0.15282,-0.068045,0.35089,0.84022,1.245,1.5542,1.7882,1.9678,2.1087,2.2216,2.3138
735840,566,0.49761,1.097,1.5559,1.8992,2.15,2.3275,2.4473,2.5221,2.562,2.5749,11.98,0.07,2003.37,95.96,43.599,4170.01,4.2,6.7,7.64,3.6964,-2.2769,0.4114,1.3873,-0.046911,0.34115,0.77879,1.132,1.3957,1.5908,1.7379,1.8519,1.9425,2.0163
735872,566,0.43714,0.87602,1.2619,1.6042,1.8998,2.1412,2.3184,2.4194,2.4306,2.3362,16.31,0.07,1972.29,91.16,44.875,4305.45,3.9,6.7,4.71,-1.5635,-5.1315,2.8847,3.1963,-0.0072803,0.43728,0.90779,1.2771,1.5482,1.7469,1.8953,2.0093,2.099,2.171
735903,566,0.44359,0.94906,1.373,1.7238,2.0054,2.2209,2.3726,2.463,2.494,2.4678,14.03,0.07,2018.05,80.54,44.895,4250.51,3.7,6,8.74,2.2936,-12.3862,0.044558,-1.2843,-0.0017358,0.36153,0.78042,1.1321,1.402,1.6043,1.7565,1.8729,1.9636,2.0359
735931,566,0.13159,0.55952,1.0358,1.4207,1.7033,1.9042,2.0458,2.1459,2.2169,2.2673,13.33,0.08,2067.56,66.15,44.915,4296.9,3.7,6,8.74,2.4237,-19.6829,0.044538,1.0855,-0.080909,0.24022,0.63117,0.95721,1.205,1.39,1.5298,1.638,1.7237,1.7932
735964,566,0.024385,0.37081,0.82613,1.213,1.5052,1.7174,1.8702,1.9808,2.0613,2.1203,19.2,0.06,2058.9,53.27,44.71,4264.61,1.9,6,4.65,-0.41973,-21.6552,-0.45746,-0.75431,0.087832,0.44261,0.79403,1.063,1.2498,1.3736,1.4535,1.5042,1.5358,1.5554
735994,566,0.24046,0.56348,0.86365,1.1372,1.3801,1.588,1.7563,1.8801,1.9539,1.9719,20.97,0.06,1994.99,48.24,44.083,4465.28,1.9,6,4.65,-3.1533,-9.9185,-1.4123,4.5981,-0.024355,0.21718,0.46597,0.65779,0.79858,0.90284,0.98171,1.0424,1.0897,1.1264
736022,566,0.18812,0.46334,0.74485,1.0251,1.2932,1.5344,1.7287,1.8496,1.862,1.7198,13.34,0.06,2104.5,49.76,44.095,4498.61,1.5,6.6,2.64,5.3439,3.1023,0.027218,0.74365,0.085355,0.41365,0.72283,0.95266,1.1116,1.2194,1.2932,1.3446,1.3813,1.4082
736054,566,0.084302,0.42403,0.84025,1.1988,1.476,1.6819,1.8331,1.9442,2.0262,2.0871,15.29,0.06,2067.89,47.6,44.7,4560.17,1.5,6.6,14.9,-1.7549,-4.4379,1.3627,1.3591,0.028025,0.27371,0.55058,0.78505,0.96564,1.0999,1.1989,1.2723,1.3275,1.3697
736084,566,0.065599,0.18221,0.33116,0.51727,0.74269,1.0025,1.2765,1.5143,1.6081,1.3446,14.55,0.08,2085.51,59.63,44.53,4453,1.4,6.4,1.82,0.84847,22.5326,-0.38104,-2.3782,0.11667,0.39338,0.67395,0.91204,1.1002,1.2445,1.3543,1.438,1.5026,1.5533
736113,566,0.054694,0.39783,0.72191,0.99575,1.2115,1.3679,1.4661,1.508,1.4962,1.4333,13.84,0.08,2107.39,60.3,44.58,4360.81,1.4,6.4,1.82,1.0437,1.1173,0.11222,-2.092,0.11741,0.40277,0.69599,0.94745,1.1484,1.3046,1.4252,1.5191,1.5932,1.653
736145,566,-0.24184,-0.13907,0.17775,0.49947,0.76887,0.98082,1.1446,1.2714,1.3704,1.4485,18.23,0.08,2063.11,59.47,45.09,4319.59,0.6,6.4,-1.68,-2.1236,-1.386,1.1375,-0.94973,0.10404,0.40814,0.74733,1.0526,1.304,1.5022,1.6554,1.7728,1.8631,1.9334
736176,566,-0.36355,-0.33898,-0.17734,0.010468,0.18634,0.33944,0.46913,0.57814,0.66992,0.74764,12.12,0.08,2103.84,47.12,45.74,4325.79,0.2,6.5,0.1,1.955,-23.2774,1.4313,0.14343,0.11931,0.39784,0.69199,0.95071,1.1598,1.3211,1.4423,1.5319,1.5981,1.6472
736207,566,-0.19104,-0.10101,0.058209,0.2327,0.40162,0.55658,0.69484,0.81636,0.92228,1.0142,28.43,0.08,1972.18,49.2,46.728,4056.08,0,6.5,2.25,-6.4625,4.3196,2.137,-6.4378,0.15302,0.42754,0.69587,0.92822,1.118,1.2685,1.386,1.4776,1.5492,1.6059
736237,566,-0.082531,0.082992,0.30375,0.52724,0.73352,0.91589,1.0737,1.2086,1.3236,1.4214,24.5,0.07,1920.03,45.09,46.74,3972.44,-0.4,6.5,3.05,-2.6799,-8.7233,0.025677,-2.0836,0.15564,0.39804,0.6287,0.83398,1.0095,1.1557,1.2756,1.3728,1.4513,1.5148
736267,566,-0.24733,-0.1379,0.092819,0.32812,0.53308,0.70207,0.83896,0.94973,1.0399,1.1141,15.07,0.07,2079.36,46.59,46.825,4119.28,-0.4,6.5,3.05,7.9719,3.2725,0.18169,3.6298,0.12512,0.37591,0.63203,0.85795,1.0436,1.1904,1.304,1.3911,1.4579,1.5097
736298,566,-0.17783,-0.042616,0.20147,0.44968,0.66811,0.85007,0.99859,1.1193,1.2177,1.2986,16.13,0.08,2080.41,41.65,47.147,3996.91,0.3,5.6,4.36,0.050484,-11.2085,0.68531,-3.0157,0.13306,0.36469,0.59205,0.79154,0.95632,1.0876,1.1901,1.2692,1.3301,1.3774
736329,566,-0.16563,-0.03123,0.21888,0.47435,0.69897,0.88557,1.0373,1.16,1.2597,1.3411,18.21,0.2,2043.94,37.04,47.17,3990.47,0.7,5.6,4.99,-1.7686,-11.7303,0.048772,-0.16125,0.13992,0.37187,0.59478,0.78787,0.94558,1.0697,1.1649,1.2369,1.2911,1.332
736358,566,-0.48485,-0.44889,-0.2768,-0.089818,0.078731,0.22283,0.34463,0.44801,0.53664,0.6135,20.2,0.29,1940.24,33.62,47.65,3812.87,0.7,5.6,4.99,-5.2068,-9.6877,1.0125,-4.5527,0.050949,0.1821,0.33706,0.49416,0.6414,0.77289,0.88658,0.98264,1.0625,1.1282
736389,566,-0.4125,-0.42292,-0.33522,-0.21153,-0.073358,0.069719,0.21277,0.35302,0.48888,0.6194,20.55,0.29,1932.23,33.75,47.558,3876.38,0.5,5.8,13.63,-0.41369,0.38593,-0.19326,1.652,0.012371,0.099371,0.21772,0.34388,0.46472,0.57372,0.6684,0.74861,0.81552,0.87092
736420,566,-0.98887,-0.86604,-0.47156,-0.15172,0.080384,0.25116,0.38151,0.48453,0.56828,0.63784,13.95,0.25,2059.74,38.34,46.07,4207.44,0.6,5.8,7.68,6.3905,12.7513,-3.1788,8.1953,0.01644,0.11309,0.24403,0.38388,0.51818,0.6395,0.74481,0.83374,0.90738,0.96761
736449,566,-0.23976,-0.2039,0.035952,0.31808,0.58063,0.80545,0.9917,1.1443,1.2695,1.3726,15.7,0.3,2065.3,45.92,46.89,4245.89,0.6,5.8,7.68,0.26957,18.0407,1.7642,0.90971,0.053539,0.18418,0.331,0.47322,0.60098,0.71075,0.80248,0.8779,0.93945,0.98973
736481,566,-0.2337,-0.19991,0.041535,0.32726,0.59401,0.8229,1.0127,1.1684,1.2961,1.4014,14.19,0.29,2096.96,49.1,46.75,4432.82,0.9,6.1,10.36,1.5213,6.6958,-0.29902,4.3084,0.035792,0.15342,0.29237,0.42631,0.5436,0.64074,0.71841,0.77923,0.82643,0.86324
736511,566,-0.15516,-0.058625,0.18044,0.44541,0.69046,0.90156,1.0779,1.2236,1.3437,1.4432,15.63,0.3,2098.86,48.33,47.085,4720.65,1.3,6.1,9.76,0.090566,-1.5807,0.71402,6.2911,-0.030379,0.024763,0.12484,0.23583,0.34038,0.43097,0.50557,0.56503,0.61152,0.64765
736540,566,-0.73466,-0.70016,-0.31597,0.044138,0.32212,0.52945,0.68559,0.80581,0.90053,0.97672,11.87,0.3,2173.6,41.6,47.11,4750.81,1.3,6.1,9.76,3.499,-14.9952,0.053081,0.63686,-0.021865,0.024153,0.10398,0.19236,0.27581,0.34813,0.40742,0.4541,0.48978,0.51654
736573,566,-1.0155,-0.9409,-0.54637,-0.21592,0.025723,0.203,0.33722,0.44221,0.52656,0.59576,13.42,0.3,2170.95,44.7,46.55,4633.88,1.3,5.4,13.3,-0.12199,7.1873,-1.1958,-2.4921,0.031016,0.12114,0.21766,0.30418,0.37485,0.42925,0.46938,0.49809,0.51825,0.53243
736603,566,-0.60453,-0.74589,-0.65907,-0.50757,-0.35036,-0.20687,-0.081519,0.026519,0.11955,0.20002,13.29,0.29,2168.27,48.24,48.5,4533.24,1.7,5.4,11.2,-0.12352,7.6215,4.1037,-2.1958,0.0097434,0.083356,0.17575,0.26745,0.34988,0.42032,0.47897,0.52732,0.56725,0.60063
736634,566,-0.39092,-0.38004,-0.2866,-0.16994,-0.048822,0.069513,0.18207,0.28767,0.38596,0.47702,17.06,0.31,2126.15,46.86,48.416,4398.58,1.8,4.7,9.86,-1.9617,-2.9024,-0.17335,-3.0155,0.047292,0.16289,0.29056,0.41276,0.52174,0.61519,0.69358,0.75866,0.81263,0.85768
736664,566,-0.50448,-0.50118,-0.40803,-0.29634,-0.18606,-0.083369,0.010133,0.094495,0.17036,0.23856,13.33,0.31,2198.81,49.44,49.732,4120.47,2.1,4.7,15.09,3.3603,5.3595,2.6818,-6.5315,0.11534,0.35433,0.5987,0.81084,0.98078,1.1107,1.2072,1.2777,1.3289,1.3663
736694,566,-0.39635,-0.36843,-0.25881,-0.12897,0.0022121,0.12783,0.24532,0.35393,0.45368,0.54498,14.04,0.55,2238.83,53.72,49.73,4156.07,2.1,4.7,15.09,1.8037,8.3026,-0.0040216,0.86027,0.13802,0.39211,0.64296,0.85819,1.0298,1.1607,1.2575,1.3278,1.3784,1.4147
736726,566,-0.48033,-0.52742,-0.46742,-0.36709,-0.2492,-0.12444,0.00033996,0.11917,0.22555,0.31139,11.99,0.56,2278.87,52.81,49.765,4367.81,2.5,6.6,14.94,1.7726,-1.7085,0.070355,4.9692,0.1762,0.4426,0.68456,0.88569,1.0444,1.1656,1.2561,1.3226,1.3713,1.4071
736754,566,-0.4806,-0.55005,-0.44433,-0.28474,-0.11893,0.03508,0.17182,0.29104,0.39439,0.48405,12.92,0.57,2363.64,54.01,50.22,4368.38,3.1,6.6,9.78,3.6523,2.2469,0.91014,0.013049,0.1747,0.42993,0.65137,0.82718,0.95963,1.0561,1.1248,1.1731,1.2071,1.2314
